customer_id,registration_date,age,gender,city,loyalty_member,total_spend,purchase_count,avg_basket_value,days_since_last_purchase,product_categories_bought,online_ratio,satisfaction_score,customer_service_contacts,newsletter_subscriber,monthly_income_bracket,district_type,store_distance_km,referral_source,account_age_days,is_lapsed
MP02762,25-kwi-2023,30,K,Poznań,Nie,PLN 251.46,2,116.42,104,1,0.358,,4,Nie,C,suburban,17.1,online_ad,631,1
MP02763,12-lut-2023,37,K,Kraków,Tak,PLN 202.25,2,75.76,540,1,0.133,,5,Nie dotyczy,D,rural,36.7,walk_in,703,0
MP02764,22-lut-2022,26,M,Gdynia,Tak,"PLN 1,968.26",10,216.41,100,2,0.333,2.7,4,Tak,D,rural,42.0,friend,1058,1
MP02765,24-sie-2022,47,M,Białystok,Tak,"PLN 1,678.55",6,282.49,27,1,0.173,,2,Nie dotyczy,C,urban,4.2,walk_in,875,0
MP02766,15-sie-2023,51,M,Kraków,Tak,"PLN 3,899.45",9,483.29,5,5,0.423,4.8,4,Tak,D,rural,46.0,friend,519,0
MP02767,18-lut-2023,35,K,Gdynia,Tak,PLN 918.18,5,177.74,105,1,0.272,,5,Tak,E,urban,4.2,walk_in,697,1
MP02768,24-gru-2024,37,K,Kraków,Nie,PLN 427.85,2,210.13,27,2,0.218,2.6,4,Nie,,suburban,18.9,friend,22,0
MP02769,16-cze-2023,48,K,Kraków,Tak,"PLN 2,280.73",5,394.79,15,3,0.173,4.3,3,Nie,C,urban,4.3,walk_in,579,0
MP02770,16-lis-2024,33,M,Łódź,Nie,PLN 264.01,2,134.77,51,1,0.248,2.3,3,Nie,B,suburban,27.5,online_ad,60,0
MP02771,30-gru-2023,33,M,Warszawa,Nie,PLN 75.33,2,35.0,93,1,0.287,1.8,7,Nie,B,urban,4.0,social_media,382,0
MP02772,27-lut-2022,56,K,Szczecin,Nie,"PLN 1,013.91",6,202.71,160,2,0.362,3.3,4,Tak,C,urban,7.4,friend,1053,1
MP02773,22-sie-2022,53,M,Poznań,Nie,PLN 341.29,4,84.3,58,2,0.054,2.4,5,Nie dotyczy,E,urban,6.3,social_media,877,0
MP02774,16-lut-2024,49,M,Katowice,Tak,"PLN 9,961.90",18,594.83,2,5,0.518,5.0,2,Tak,E,rural,34.3,online_ad,334,0
MP02775,27-sie-2023,53,K,Kraków,Tak,PLN 943.73,4,225.26,71,1,0.273,3.3,4,Nie,D,suburban,25.2,online_ad,507,0
MP02776,07-gru-2022,18,K,Warszawa,Nie,"PLN 1,277.33",5,233.92,82,1,0.487,4.5,3,Nie dotyczy,C,suburban,28.2,walk_in,770,0
MP02777,02-sie-2023,58,K,Łódź,Nie,"PLN 3,237.52",9,377.86,31,3,0.303,3.7,3,Nie,E,suburban,24.0,walk_in,532,0
MP02778,17-wrz-2024,47,M,Warszawa,Tak,"PLN 2,363.84",5,453.17,15,4,0.323,3.9,2,Nie dotyczy,C,urban,9.5,social_media,120,0
MP02779,11-mar-2023,54,M,Gdynia,Nie,PLN 820.52,4,211.16,125,2,,3.7,4,Nie,C,urban,4.6,social_media,676,0
MP02780,04-mar-2022,47,M,Bydgoszcz,Tak,"PLN 11,715.52",17,686.55,0,7,0.238,4.2,2,Tak,,urban,9.2,friend,1048,0
MP02781,17-gru-2022,43,M,Białystok,Tak,"PLN 6,877.49",9,739.82,2,8,0.412,5.0,2,Nie,E,urban,8.8,online_ad,760,0
MP02782,22-paź-2024,39,M,Lublin,Tak,PLN 443.80,4,120.64,55,3,0.168,2.9,3,Nie,B,rural,53.1,social_media,85,0
MP02783,17-kwi-2024,46,M,Kraków,Nie,PLN 210.00,6,36.29,219,1,0.117,3.2,6,Tak,B,urban,8.4,social_media,273,0
MP02784,08-lip-2024,38,K,Warszawa,Nie,PLN 149.71,4,35.0,134,1,0.0,3.6,4,Nie,A,suburban,23.3,social_media,191,1
MP02785,26-wrz-2024,52,M,Wrocław,Nie,PLN 701.38,4,185.39,230,1,0.112,2.3,3,Tak,,rural,40.6,social_media,111,0
MP02786,22-maj-2022,23,M,Białystok,Tak,"PLN 1,561.61",7,202.37,31,1,0.273,3.6,3,Tak,B,rural,42.6,walk_in,969,0
MP02787,16-lis-2022,36,M,Łódź,Tak,"PLN 3,482.06",9,450.93,4,4,0.355,4.5,3,Nie dotyczy,E,urban,4.5,social_media,791,0
MP02788,20-mar-2022,67,K,Warszawa,Tak,PLN 75.24,2,35.0,158,1,0.057,2.7,6,Nie dotyczy,D,rural,48.2,walk_in,1032,1
MP02789,20-sty-2022,34,M,Szczecin,Nie,"PLN 1,426.74",10,142.58,38,2,0.19,3.4,4,Nie,B,suburban,13.1,social_media,1091,0
MP02790,05-lip-2024,39,M,Kraków,Nie,"PLN 1,831.63",4,461.36,101,3,0.269,3.8,3,Tak,,suburban,23.5,online_ad,194,0
MP02791,23-paź-2024,31,M,Poznań,Nie,PLN 599.99,5,118.6,57,1,0.276,2.4,6,Tak,B,suburban,17.6,social_media,84,0
MP02792,02-lip-2022,46,M,Warszawa,Tak,"PLN 1,564.78",6,294.91,16,5,0.126,4.5,3,Tak,E,urban,3.9,friend,928,0
MP02793,05-mar-2024,33,K,Poznań,Tak,"PLN 1,351.61",4,310.07,76,1,0.289,2.5,4,Tak,A,rural,22.4,social_media,316,0
MP02794,16-sie-2023,40,M,Wrocław,Tak,PLN 462.67,4,119.79,90,2,0.227,2.1,3,Nie,,suburban,11.4,social_media,518,1
MP02795,30-mar-2022,52,M,Katowice,Nie,PLN 938.63,9,111.75,81,1,0.255,,4,Nie,B,suburban,21.0,social_media,1022,0
MP02796,30-wrz-2024,34,K,Bydgoszcz,Nie,PLN 164.24,4,35.0,246,1,,1.8,6,Nie,B,rural,33.5,social_media,107,0
MP02797,13-sie-2024,51,M,Warszawa,Nie,"PLN 1,003.93",5,206.55,123,3,0.225,3.4,3,Tak,C,suburban,5.8,online_ad,155,0
MP02798,20-wrz-2023,52,K,Lublin,Nie,PLN 279.68,4,75.11,123,1,0.284,2.4,6,Nie dotyczy,A,urban,3.6,online_ad,483,1
MP02799,19-lut-2024,55,M,Białystok,Nie,PLN 375.19,4,88.07,393,1,0.0,1.8,4,Tak,C,urban,4.0,friend,331,0
MP02800,20-mar-2023,44,K,Szczecin,Nie,"PLN 3,090.91",10,302.71,13,3,0.307,3.0,2,Tak,C,rural,26.7,friend,667,0
MP02801,21-maj-2024,78,M,Gdynia,Nie,PLN 37.83,1,35.0,540,1,,1.9,6,Tak,,suburban,12.2,social_media,239,0
MP02802,11-maj-2023,55,M,Białystok,Nie,PLN 70.47,2,35.0,491,1,0.037,,4,Tak,A,rural,50.2,friend,615,0
MP02803,19-gru-2024,46,M,Kraków,Tak,"PLN 1,506.67",4,349.93,19,4,0.233,3.0,6,Nie,C,urban,7.6,friend,27,0
MP02804,24-mar-2022,31,K,Łódź,Nie,"PLN 1,332.71",5,228.95,62,1,0.365,3.6,3,Nie,E,suburban,29.0,online_ad,1028,0
MP02805,20-lip-2022,41,M,Łódź,Nie,PLN 780.20,4,207.64,30,2,,2.9,4,Nie,A,rural,20.9,online_ad,910,0
MP02806,27-lis-2024,59,K,Poznań,Tak,PLN 150.08,1,155.8,106,1,0.008,1.8,7,Tak,A,suburban,12.8,social_media,49,1
MP02807,23-lis-2022,63,K,Gdynia,Nie,PLN 833.08,4,238.9,16,2,0.348,2.6,2,Nie dotyczy,B,urban,1.2,friend,784,0
MP02808,16-gru-2022,60,M,Gdańsk,Nie,"PLN 1,282.38",5,248.91,20,3,0.245,3.9,3,Nie,,urban,6.3,friend,761,0
MP02809,19-maj-2024,51,M,Łódź,Nie,PLN 765.18,5,151.52,27,2,0.302,3.6,5,Nie dotyczy,B,rural,15.8,online_ad,241,0
MP02810,07-sie-2022,27,M,Gdynia,Nie,"PLN 1,379.18",4,313.16,45,1,0.204,3.4,3,Tak,B,suburban,10.1,walk_in,892,0
MP02811,24-lip-2023,,K,Bydgoszcz,Tak,"PLN 1,641.47",4,411.31,78,2,0.216,2.9,3,Nie dotyczy,E,urban,6.1,online_ad,541,0
MP02812,20-lis-2022,27,K,Kraków,Nie,PLN 405.93,4,102.17,89,1,0.345,2.7,4,Nie,D,suburban,14.0,social_media,787,0
MP02813,16-sie-2022,24,M,Katowice,Nie,"PLN 1,039.58",5,204.71,54,1,0.214,3.0,6,Nie,A,urban,5.7,friend,883,0
MP02814,22-lis-2024,,M,Łódź,Nie,PLN 140.00,4,35.0,328,1,0.113,1.0,4,Tak,A,urban,6.6,online_ad,54,0
MP02815,19-sie-2022,48,K,Poznań,Tak,"PLN 1,429.11",7,198.32,42,3,0.231,3.4,3,Tak,D,urban,8.5,walk_in,880,0
MP02816,26-kwi-2022,53,M,Wrocław,Nie,"PLN 1,268.08",4,311.38,51,2,0.006,3.4,4,Nie,D,urban,4.2,walk_in,995,0
MP02817,13-sty-2024,48,M,Gdynia,Nie,PLN 682.95,4,163.68,11,2,0.275,4.6,3,Tak,B,rural,28.9,walk_in,368,0
MP02818,09-sie-2024,48,M,Kraków,Nie,PLN 35.00,1,35.0,245,1,,2.4,5,Nie,C,urban,5.6,online_ad,159,1
MP02819,01-cze-2022,30,M,Łódź,Tak,PLN 982.83,4,235.35,36,3,0.312,3.2,2,Nie,B,rural,18.5,friend,959,0
MP02820,19-lut-2024,41,K,Szczecin,Tak,"PLN 1,623.32",5,309.39,39,4,0.273,3.9,4,Nie,D,urban,0.9,friend,331,0
MP02821,22-sie-2023,24,K,Katowice,Nie,PLN 634.43,2,325.72,24,2,0.24,3.4,2,Tak,C,urban,4.8,friend,512,0
MP02822,30-cze-2024,18,M,Warszawa,Nie,PLN 751.58,2,378.26,40,2,0.302,3.1,4,Nie dotyczy,D,urban,2.6,walk_in,199,0
MP02823,01-cze-2022,51,M,Kraków,Nie,"PLN 2,198.19",9,247.73,34,2,0.19,2.5,2,Tak,B,urban,0.6,social_media,959,0
MP02824,04-gru-2024,33,K,Gdynia,Tak,"PLN 3,123.17",7,494.73,10,4,,3.8,2,Nie,E,suburban,22.0,friend,42,0
MP02825,15-lis-2023,52,M,Lublin,Nie,PLN 388.84,2,202.28,67,2,0.13,2.6,5,Nie,,rural,55.8,friend,427,0
MP02826,13-lip-2024,55,M,Łódź,Nie,"PLN 1,239.54",4,292.11,32,2,0.242,3.8,4,Tak,,suburban,8.7,walk_in,186,0
MP02827,10-lut-2023,35,M,Łódź,Tak,PLN 779.37,7,104.28,223,1,0.272,2.9,4,Tak,B,suburban,19.1,walk_in,705,0
MP02828,30-paź-2024,49,K,Wrocław,Tak,PLN 427.00,2,207.87,135,1,0.155,2.6,3,Nie,E,rural,64.2,online_ad,77,0
MP02829,23-lis-2023,34,K,Szczecin,Nie,"PLN 1,855.40",6,336.51,15,2,0.439,3.1,3,Nie,C,suburban,11.7,friend,419,0
MP02830,01-cze-2022,20,K,Gdańsk,Nie,PLN 150.96,4,35.0,230,1,0.18,2.2,6,Tak,B,suburban,23.3,social_media,959,1
MP02831,08-paź-2024,43,M,Lublin,Tak,PLN 80.37,2,35.0,540,1,,1.3,5,Tak,,suburban,9.1,walk_in,99,0
MP02832,24-maj-2024,36,K,Warszawa,Nie,PLN 193.55,2,92.39,35,1,0.37,2.3,3,Nie,C,urban,9.4,walk_in,236,0
MP02833,05-gru-2022,37,M,Białystok,Nie,"PLN 1,016.01",4,254.06,31,4,0.3,2.6,4,Tak,D,urban,0.5,friend,772,0
MP02834,27-sie-2023,66,K,Warszawa,Nie,"PLN 1,571.45",4,422.03,21,1,,4.3,4,Tak,B,suburban,12.4,social_media,507,0
MP02835,10-mar-2023,24,M,Katowice,Nie,PLN 140.00,4,35.0,181,1,0.0,2.0,5,Nie,,suburban,29.4,friend,677,0
MP02836,25-sie-2023,47,M,Warszawa,Nie,PLN 450.90,7,67.07,150,1,0.344,3.2,5,Tak,B,urban,6.9,walk_in,509,0
MP02837,23-lis-2024,30,M,Warszawa,Tak,PLN 70.00,2,35.0,157,1,0.171,1.0,6,Tak,C,rural,25.6,walk_in,53,1
MP02838,12-wrz-2024,53,M,Kraków,Tak,PLN 563.70,2,255.5,42,1,0.16,3.3,7,Nie,D,urban,8.0,walk_in,125,0
MP02839,04-wrz-2022,46,M,Kraków,Tak,"PLN 19,250.06",26,691.53,0,6,0.316,5.0,1,Nie,E,suburban,27.5,walk_in,864,0
MP02840,30-lis-2024,47,K,Wrocław,Nie,PLN 35.00,1,35.0,540,1,0.0,1.6,4,Nie,B,rural,39.4,online_ad,46,1
MP02841,03-maj-2023,31,K,Szczecin,Nie,PLN 191.46,2,95.06,341,1,0.078,1.3,4,Tak,,urban,2.0,online_ad,623,0
MP02842,15-lut-2024,,K,Katowice,Tak,"PLN 1,159.35",4,289.95,29,2,0.264,3.1,3,Nie,,rural,27.9,online_ad,335,0
MP02843,20-kwi-2024,53,M,Poznań,Nie,"PLN 1,841.13",5,381.45,8,4,0.211,3.2,3,Tak,B,rural,62.2,social_media,270,0
MP02844,21-cze-2023,63,M,Poznań,Nie,PLN 578.85,4,162.14,26,3,,2.7,3,Nie,C,suburban,9.0,walk_in,574,0
MP02845,23-maj-2023,48,M,Łódź,Nie,"PLN 5,573.46",11,475.2,19,4,0.368,3.0,3,Tak,,rural,30.6,online_ad,603,1
MP02846,23-maj-2023,31,M,Białystok,Tak,"PLN 1,429.35",4,326.47,53,1,0.355,2.6,3,Tak,C,suburban,8.6,walk_in,603,0
MP02847,04-sie-2024,46,M,Warszawa,Nie,PLN 111.02,1,116.69,197,1,0.094,1.3,4,Nie,B,urban,1.5,social_media,164,1
MP02848,08-mar-2023,71,K,Łódź,Nie,PLN 140.00,4,35.0,420,1,0.025,2.4,5,Tak,D,suburban,18.1,walk_in,679,1
MP02849,13-lis-2022,,K,Warszawa,Tak,"PLN 2,109.37",5,393.31,33,3,0.16,3.4,2,Nie dotyczy,E,urban,4.3,,794,0
MP02850,09-lut-2023,60,M,Kraków,Tak,PLN 967.60,5,204.41,39,2,0.241,3.5,2,Nie dotyczy,E,urban,0.9,friend,706,0
MP02851,13-sie-2022,33,K,Gdańsk,Tak,"PLN 3,307.14",9,413.31,40,3,0.381,4.2,3,Tak,D,urban,1.9,social_media,886,0
MP02852,14-mar-2023,41,K,Warszawa,Nie,"PLN 2,066.59",5,428.54,25,2,0.33,3.7,2,Nie,A,urban,0.9,friend,673,1
MP02853,18-maj-2022,49,M,Warszawa,Tak,"PLN 1,715.37",5,309.5,14,2,0.408,2.9,3,Nie,B,rural,16.2,walk_in,973,0
MP02854,22-kwi-2022,47,K,Białystok,Tak,"PLN 1,511.21",5,315.45,28,2,0.216,,3,Tak,A,rural,23.9,friend,999,0
MP02855,07-mar-2024,33,M,Warszawa,Nie,PLN 35.00,1,35.0,540,1,0.0,1.1,5,Tak,B,rural,52.2,social_media,314,1
MP02856,08-kwi-2022,32,M,Gdańsk,Nie,"PLN 1,427.32",5,296.64,20,3,0.342,2.5,3,Nie dotyczy,D,urban,0.6,friend,1013,0
MP02857,21-wrz-2023,54,K,Łódź,Nie,PLN 190.64,1,209.97,17,1,0.147,3.2,4,Tak,,suburban,12.6,walk_in,482,0
MP02858,07-maj-2024,56,K,Katowice,Nie,"PLN 1,682.65",5,376.18,38,1,,3.7,3,Nie,D,suburban,19.1,social_media,253,0
MP02859,08-mar-2024,60,M,Bydgoszcz,Nie,"PLN 4,503.85",10,460.04,25,4,0.242,3.6,3,Nie,C,urban,7.6,walk_in,313,0
MP02860,12-maj-2023,64,M,Warszawa,Nie,PLN 70.00,2,35.0,502,1,0.16,1.7,4,Tak,A,suburban,21.9,walk_in,614,1
MP02861,12-sie-2022,44,K,Katowice,Nie,"PLN 1,486.65",5,307.12,42,2,0.246,3.1,3,Nie,C,urban,9.9,walk_in,887,0
MP02862,17-paź-2024,38,M,Wrocław,Nie,PLN 191.66,2,93.85,128,1,0.286,3.1,3,Nie dotyczy,,rural,28.8,walk_in,90,1
MP02863,05-lip-2024,58,K,Kraków,Nie,PLN 72.11,2,35.0,496,1,0.094,1.8,5,Tak,A,urban,0.5,social_media,194,0
MP02864,07-lis-2023,51,K,Szczecin,Nie,PLN 409.66,2,207.16,42,1,0.396,2.5,4,Tak,C,rural,16.9,friend,435,0
MP02865,18-kwi-2022,30,M,Bydgoszcz,Tak,"PLN 8,345.60",17,542.97,1,5,0.541,5.0,2,Tak,C,rural,19.9,social_media,1003,0
MP02866,22-lut-2022,30,K,Łódź,Nie,PLN 518.13,4,133.94,334,1,0.244,3.0,5,Nie,C,suburban,29.4,social_media,1058,1
MP02867,21-gru-2022,48,K,Łódź,Nie,PLN 481.62,4,117.17,12,2,0.201,2.9,5,Nie,A,urban,5.9,social_media,756,0
MP02868,04-lip-2022,40,K,Warszawa,Nie,"PLN 3,594.96",10,342.49,26,2,0.322,3.8,2,Nie,E,urban,8.1,friend,926,0
MP02869,02-sie-2024,42,M,Gdańsk,Nie,PLN 168.56,1,172.32,55,1,0.203,3.1,5,Nie,A,rural,64.3,friend,166,0
MP02870,25-sie-2022,55,M,Gdynia,Tak,"PLN 1,755.83",4,465.15,30,2,0.211,3.5,2,Nie dotyczy,B,urban,8.5,friend,874,0
MP02871,16-lis-2022,51,M,Wrocław,Nie,"PLN 2,044.13",7,290.09,7,3,0.306,,3,Tak,D,urban,4.4,online_ad,791,0
MP02872,04-gru-2024,58,K,Gdynia,Tak,PLN 35.00,1,35.0,540,1,0.0,1.0,5,Nie,A,rural,58.8,social_media,42,0
MP02873,17-cze-2024,19,K,Warszawa,Tak,PLN 861.34,6,156.29,46,2,0.145,2.4,5,Tak,A,suburban,15.8,social_media,212,0
MP02874,08-wrz-2022,45,K,Białystok,Tak,"PLN 1,706.91",4,416.5,11,4,0.229,4.2,2,Tak,E,suburban,7.8,walk_in,860,0
MP02875,05-mar-2023,50,K,Gdynia,Tak,"PLN 6,145.13",12,511.34,4,4,0.548,4.0,2,Tak,A,urban,5.7,online_ad,682,0
MP02876,26-lip-2023,24,M,Szczecin,Tak,PLN 35.00,1,35.0,176,1,0.148,2.3,5,Tak,A,urban,9.2,friend,539,0
MP02877,03-sty-2024,,M,Warszawa,Nie,PLN 70.00,2,35.0,209,1,0.258,2.3,4,Nie dotyczy,E,rural,54.2,walk_in,378,1
MP02878,23-paź-2024,32,K,Łódź,Nie,PLN 882.91,4,224.13,24,1,0.245,4.2,3,Nie,C,urban,4.3,friend,84,0
MP02879,13-sie-2024,42,M,Warszawa,Nie,PLN 310.07,4,88.28,226,1,0.265,1.9,6,Nie,B,urban,8.6,friend,155,1
MP02880,06-gru-2024,62,K,Gdańsk,Nie,PLN 181.34,2,96.27,163,1,0.129,2.8,4,Tak,,urban,4.9,online_ad,40,0
MP02881,27-lut-2022,66,M,Gdynia,Nie,PLN 521.96,5,99.37,417,2,0.289,2.2,6,Tak,A,suburban,22.1,social_media,1053,0
MP02882,27-wrz-2022,32,M,Łódź,Nie,PLN 700.58,4,182.29,45,1,0.409,3.0,3,Nie dotyczy,C,urban,3.7,walk_in,841,0
MP02883,15-wrz-2023,48,K,Warszawa,Nie,"PLN 1,618.24",6,288.11,10,2,0.387,4.1,4,Nie,E,rural,24.7,friend,488,0
MP02884,09-mar-2022,49,M,Kraków,Nie,PLN 566.08,4,130.24,109,1,0.097,2.7,5,Nie,B,urban,3.5,friend,1043,0
MP02885,03-lut-2023,47,M,Gdańsk,Nie,"PLN 2,903.08",9,313.79,35,1,0.136,3.4,2,Tak,,urban,8.8,social_media,712,0
MP02886,30-cze-2022,47,K,Gdańsk,Nie,"PLN 1,666.99",6,263.19,106,1,0.207,3.1,4,Tak,D,rural,64.5,walk_in,930,1
MP02887,19-paź-2024,46,K,Kraków,Tak,"PLN 1,731.67",5,369.55,13,3,0.316,3.5,3,Nie dotyczy,E,rural,28.2,walk_in,88,0
MP02888,24-mar-2022,62,K,Lublin,Nie,"PLN 1,013.68",6,172.88,45,2,0.127,3.4,3,Tak,C,suburban,9.1,online_ad,1028,0
MP02889,24-cze-2022,55,K,Warszawa,Tak,"PLN 6,333.72",13,487.63,6,5,0.431,4.7,1,Tak,D,rural,18.6,social_media,936,0
MP02890,13-sie-2022,29,K,Gdańsk,Nie,"PLN 1,161.65",5,228.19,31,1,0.311,2.8,4,Nie,D,urban,7.7,walk_in,886,0
MP02891,24-cze-2022,52,M,Wrocław,Nie,"PLN 1,815.93",5,307.04,38,2,0.261,3.0,3,Nie dotyczy,A,urban,5.5,friend,936,0
MP02892,21-wrz-2023,53,M,Warszawa,Nie,"PLN 1,106.78",6,183.23,37,3,0.371,3.2,3,Tak,B,urban,5.8,walk_in,482,0
MP02893,12-lut-2023,46,K,Szczecin,Tak,"PLN 3,812.87",9,389.85,3,5,0.402,4.3,2,Nie,A,urban,0.9,online_ad,703,0
MP02894,27-wrz-2024,56,M,Szczecin,Nie,PLN 831.36,4,175.68,19,2,0.056,,4,Tak,C,suburban,7.0,social_media,110,0
MP02895,23-paź-2022,44,K,Wrocław,Nie,PLN 79.61,2,35.0,193,1,0.218,2.1,5,Nie,A,rural,60.7,walk_in,815,0
MP02896,18-sie-2023,44,K,Białystok,Nie,"PLN 1,821.27",6,299.77,29,3,0.298,2.9,3,Tak,E,urban,6.0,friend,516,0
MP02897,29-gru-2023,43,M,Poznań,Nie,"PLN 1,885.93",6,287.89,23,3,0.273,2.5,2,Nie dotyczy,B,urban,2.6,friend,383,0
MP02898,22-lis-2023,18,M,Kraków,Tak,"PLN 1,299.69",4,321.64,17,3,0.318,3.7,4,Nie,E,rural,25.4,friend,420,0
MP02899,24-maj-2024,41,K,Gdynia,Nie,PLN 35.00,1,35.0,112,1,0.275,1.5,4,Nie dotyczy,B,suburban,11.0,friend,236,1
MP02900,21-sie-2022,34,M,Gdynia,Nie,"PLN 5,883.21",12,459.36,15,3,0.529,,3,Nie,E,urban,1.1,friend,878,0
MP02901,17-lip-2023,28,M,Warszawa,Nie,PLN 674.48,5,125.99,43,1,0.195,3.0,4,Nie dotyczy,D,urban,1.0,walk_in,548,0
MP02902,29-maj-2024,59,K,Gdynia,Nie,PLN 293.69,4,70.56,38,1,0.187,2.9,4,Nie,,urban,7.3,friend,231,0
MP02903,04-sie-2024,48,M,Lublin,Nie,PLN 70.00,2,35.0,540,1,0.16,2.8,3,Nie,B,urban,3.0,online_ad,164,0
MP02904,13-lis-2023,42,M,Warszawa,Tak,"PLN 2,234.26",5,464.81,17,3,0.148,4.0,3,Tak,,urban,4.2,online_ad,429,0
MP02905,20-gru-2023,35,K,Poznań,Tak,"PLN 1,935.29",5,428.42,26,2,0.34,3.1,3,Nie,,suburban,18.4,walk_in,392,0
MP02906,06-sie-2024,46,K,Warszawa,Tak,PLN 854.39,4,210.86,227,1,0.023,3.2,3,Nie,,urban,3.5,,162,0
MP02907,21-lis-2023,54,M,Gdańsk,Nie,"PLN 4,143.51",9,451.84,10,4,0.306,3.5,4,Nie,B,suburban,17.0,online_ad,421,0
MP02908,05-lis-2024,32,K,Gdynia,Nie,PLN 37.33,1,35.0,540,1,0.32,1.9,6,Nie,A,urban,8.7,social_media,71,0
MP02909,01-cze-2022,42,K,Łódź,Nie,"PLN 1,658.73",5,375.59,16,3,0.202,3.6,2,Nie,,urban,2.8,friend,959,0
MP02910,26-sty-2023,52,M,Poznań,Nie,PLN 35.29,1,35.0,540,1,0.215,1.0,4,Nie,B,urban,8.0,social_media,720,1
MP02911,16-maj-2022,19,M,Kraków,Nie,PLN 400.13,4,101.68,215,1,0.423,2.4,5,Nie,A,rural,28.2,friend,975,0
MP02912,22-kwi-2022,41,K,Poznań,Nie,"PLN 2,951.77",7,423.63,9,3,0.338,,5,Nie,B,suburban,9.7,walk_in,999,0
MP02913,09-cze-2023,37,M,Białystok,Nie,"PLN 1,770.06",5,321.94,23,3,0.402,4.2,2,Nie,E,urban,1.2,,586,0
MP02914,16-wrz-2022,,K,Kraków,Nie,"PLN 1,354.51",5,245.71,65,1,,3.9,2,Nie,E,urban,7.0,online_ad,852,0
MP02915,31-mar-2023,36,K,Poznań,Nie,PLN 630.85,4,145.86,30,1,0.213,2.0,4,Nie,A,suburban,15.3,walk_in,656,0
MP02916,03-maj-2023,44,M,Łódź,Nie,"PLN 1,649.24",4,409.24,11,3,0.333,3.6,5,Nie,E,urban,7.8,walk_in,623,0
MP02917,17-lis-2023,65,K,Lublin,Nie,"PLN 1,998.76",7,289.93,28,2,0.11,,4,Nie,B,suburban,8.3,walk_in,425,0
MP02918,02-lis-2024,38,M,Bydgoszcz,Nie,"PLN 1,231.04",4,280.72,24,1,0.335,3.2,3,Tak,D,rural,45.2,walk_in,74,1
MP02919,21-lip-2024,46,K,Bydgoszcz,Nie,PLN 159.15,4,35.0,296,1,0.117,2.1,7,Tak,B,urban,0.6,online_ad,178,0
MP02920,27-lut-2023,66,M,Łódź,Nie,PLN 78.95,2,35.0,156,1,,2.7,5,Nie,C,suburban,10.8,walk_in,688,0
MP02921,01-sty-2023,35,K,Gdańsk,Nie,PLN 72.74,2,35.0,540,1,0.165,1.0,5,Nie dotyczy,A,suburban,20.2,friend,745,1
MP02922,27-kwi-2024,64,M,Szczecin,Nie,PLN 35.11,1,35.0,540,1,0.06,2.4,5,Tak,,suburban,6.4,friend,263,0
MP02923,28-maj-2022,42,K,Szczecin,Nie,"PLN 1,792.38",10,169.84,45,2,0.353,3.2,3,Nie dotyczy,B,urban,4.1,friend,963,0
MP02924,22-sie-2023,63,K,Gdańsk,Nie,PLN 447.43,2,210.97,45,1,0.145,2.9,3,Tak,E,suburban,19.0,social_media,512,0
MP02925,17-kwi-2023,51,M,Katowice,Tak,"PLN 2,888.10",10,298.36,28,2,0.36,3.0,3,Nie dotyczy,E,urban,7.4,walk_in,639,0
MP02926,31-lip-2022,46,M,Kraków,Nie,"PLN 1,031.09",5,209.44,22,1,0.449,,4,Nie dotyczy,B,suburban,22.6,online_ad,899,0
MP02927,12-lis-2023,41,K,Warszawa,Tak,"PLN 2,182.93",6,292.51,8,3,0.349,3.9,2,Nie,D,suburban,8.7,walk_in,430,0
MP02928,27-gru-2022,35,K,Gdynia,Tak,PLN 933.84,6,160.79,26,1,0.324,3.4,3,Nie dotyczy,D,urban,1.2,,750,0
MP02929,03-sie-2022,43,M,Warszawa,Tak,PLN 74.77,2,35.0,379,1,0.216,2.5,5,Nie,A,rural,33.8,walk_in,896,0
MP02930,22-gru-2023,53,M,Katowice,Nie,PLN 382.96,4,99.85,439,1,0.0,2.3,5,Tak,B,rural,27.0,online_ad,390,1
MP02931,22-lip-2022,42,K,Gdańsk,Nie,"PLN 2,138.43",7,308.56,19,2,0.139,2.2,5,Nie,D,suburban,12.6,walk_in,908,1
MP02932,12-sty-2024,38,M,Katowice,Nie,"PLN 1,057.29",4,285.37,33,2,0.213,2.8,4,Tak,D,rural,32.1,friend,369,0
MP02933,09-lip-2022,39,K,Gdańsk,Nie,PLN 825.83,5,178.28,113,2,0.214,3.2,3,Tak,B,rural,34.9,friend,921,0
MP02934,29-kwi-2023,54,M,Białystok,Nie,"PLN 3,343.53",11,289.65,18,3,0.267,3.7,5,Tak,D,urban,5.4,,627,0
MP02935,06-cze-2024,57,M,Bydgoszcz,Nie,"PLN 1,822.59",6,292.12,34,2,0.263,3.1,2,Nie,B,suburban,5.2,walk_in,223,0
MP02936,19-wrz-2022,34,K,Poznań,Nie,"PLN 3,224.59",6,468.46,9,3,0.256,3.9,3,Nie,E,suburban,12.5,walk_in,849,0
MP02937,23-kwi-2024,34,M,Łódź,Nie,"PLN 1,452.67",5,289.93,72,2,,3.4,5,Nie,,suburban,11.6,walk_in,267,0
MP02938,05-mar-2024,47,K,Warszawa,Tak,PLN 149.52,2,73.84,109,1,0.201,,4,Nie dotyczy,B,rural,26.8,social_media,316,1
