transaction_id,customer_id,transaction_date,store_id,product_category,amount,items_count,payment_method
T016010,MP03215,15-paź-2023,S03,Building Materials,565.82,6,card
T016011,MP03215,19-paź-2023,S03,Garden,645.53,7,online
T016012,MP03215,05-lut-2024,S03,Flooring,381.54,5,card
T016013,MP03215,06-cze-2024,S03,Garden,603.76,7,online
T016014,MP03215,11-sty-2025,S03,Building Materials,637.44,4,online
T016015,MP03216,06-sty-2023,S02,Garden,464.66,3,mobile
T016016,MP03216,28-kwi-2023,S02,Tools,562.68,8,online
T016017,MP03216,24-kwi-2024,S02,Tools,443.62,8,card
T016018,MP03216,22-gru-2024,S02,Tools,124.76,1,card
T016019,MP03217,08-wrz-2023,S12,Paint,160.19,2,card
T016020,MP03217,21-maj-2024,S12,Building Materials,71.15,1,card
T016021,MP03217,19-sie-2024,S09,Paint,515.55,4,card
T016022,MP03217,26-paź-2024,S12,Paint,401.78,3,card
T016023,MP03217,17-gru-2024,S12,Building Materials,309.86,2,online
T016024,MP03218,13-maj-2023,S12,Flooring,394.67,7,online
T016025,MP03218,09-sie-2023,S07,Flooring,81.6,1,card
T016026,MP03218,11-sie-2023,S12,Flooring,349.54,3,card
T016027,MP03218,19-lis-2024,S12,Flooring,164.38,1,mobile
T016028,MP03219,17-gru-2024,S03,Tools,200.27,2,card
T016029,MP03219,22-gru-2024,S03,Garden,503.42,3,card
T016030,MP03219,28-gru-2024,S03,Garden,355.84,2,card
T016031,MP03219,05-sty-2025,S03,Garden,220.9,2,card
T016032,MP03219,08-sty-2025,S12,Garden,227.48,1,cash
T016033,MP03220,23-sty-2024,S02,Paint,246.48,5,card
T016034,MP03220,29-kwi-2024,S04,Paint,204.76,2,mobile
T016035,MP03220,25-cze-2024,S02,Paint,484.1,3,cash
T016036,MP03220,16-lis-2024,S02,Paint,255.09,4,card
T016037,MP03221,17-mar-2024,S11,Building Materials,265.7,2,online
T016038,MP03221,01-maj-2024,S10,Building Materials,340.65,9,cash
T016039,MP03221,02-maj-2024,S10,Building Materials,221.2,3,card
T016040,MP03221,03-cze-2024,S10,Building Materials,88.49,2,card
T016041,MP03222,25-sie-2024,S04,Electrical,37.01,1,card
T016042,MP03223,08-cze-2024,S12,Garden,299.74,2,online
T016043,MP03223,14-lip-2024,S12,Garden,214.93,1,card
T016044,MP03223,02-sie-2024,S12,Tools,310.76,2,card
T016045,MP03223,19-gru-2024,S08,Garden,838.23,20,cash
T016046,MP03224,04-maj-2024,S11,Plumbing,249.8,3,online
T016047,MP03224,29-lis-2024,S02,Plumbing,59.67,1,online
T016048,MP03225,04-kwi-2024,S11,Garden,191.15,1,card
T016049,MP03225,25-kwi-2024,S09,Electrical,80.77,1,card
T016050,MP03225,12-sie-2024,S04,Electrical,437.41,3,online
T016051,MP03225,27-wrz-2024,S09,Paint,609.74,4,mobile
T016052,MP03225,12-lis-2024,S09,Paint,197.15,2,card
T016053,MP03226,18-cze-2024,S01,Flooring,394.05,8,card
T016054,MP03226,22-lip-2024,S01,Flooring,229.99,1,card
T016055,MP03226,14-paź-2024,S01,Flooring,464.01,9,online
T016056,MP03226,17-lis-2024,S05,Flooring,87.48,1,cash
T016057,MP03226,24-gru-2024,S12,Flooring,357.58,2,online
T016058,MP03227,19-lis-2023,S08,Lighting,3.67,1,card
T016059,MP03227,04-kwi-2024,S08,Lighting,76.97,2,online
T016060,MP03228,19-cze-2023,S12,Garden,265.31,1,online
T016061,MP03228,01-gru-2024,S12,Garden,301.75,5,card
T016062,MP03229,11-kwi-2024,S03,Electrical,583.36,17,online
T016063,MP03229,30-kwi-2024,S03,Electrical,214.87,1,cash
T016064,MP03229,26-paź-2024,S03,Electrical,228.49,1,card
T016065,MP03229,16-lis-2024,S03,Electrical,192.03,1,online
T016066,MP03230,05-lip-2024,S11,Plumbing,58.92,1,mobile
T016067,MP03230,06-lip-2024,S11,Plumbing,181.59,5,mobile
T016068,MP03231,13-lip-2024,S04,Building Materials,38.19,1,online
T016069,MP03232,07-lis-2022,S12,Flooring,493.05,9,mobile
T016070,MP03232,14-mar-2023,S12,Flooring,290.96,4,card
T016071,MP03232,11-maj-2023,S12,Flooring,158.04,1,online
T016072,MP03232,20-wrz-2023,S12,Flooring,34.41,1,card
T016073,MP03232,17-gru-2024,S12,Flooring,164.8,2,card
T016074,MP03233,23-wrz-2024,S07,Flooring,79.63,2,online
T016075,MP03234,13-wrz-2022,S01,Garden,961.48,7,online
T016076,MP03234,14-sty-2023,S01,Lighting,98.06,1,mobile
T016077,MP03234,26-mar-2023,S01,Garden,35.96,1,card
T016078,MP03234,01-sie-2023,S01,Electrical,592.2,6,card
T016079,MP03234,11-sie-2023,S01,Electrical,1311.87,16,mobile
T016080,MP03234,29-sty-2024,S01,Garden,704.68,5,card
T016081,MP03234,19-mar-2024,S01,Flooring,179.81,3,card
T016082,MP03234,05-kwi-2024,S01,Lighting,45.72,1,cash
T016083,MP03234,13-sty-2025,S01,Building Materials,592.65,16,card
T016084,MP03235,31-sty-2024,S04,Lighting,361.97,6,online
T016085,MP03235,02-lut-2024,S04,Building Materials,584.58,13,cash
T016086,MP03235,29-mar-2024,S10,Paint,117.15,2,cash
T016087,MP03235,04-kwi-2024,S04,Paint,127.72,1,card
T016088,MP03235,28-maj-2024,S04,Building Materials,572.26,8,online
T016089,MP03235,16-cze-2024,S04,Lighting,270.16,4,mobile
T016090,MP03235,31-sie-2024,S04,Building Materials,655.6,16,card
T016091,MP03235,06-wrz-2024,S12,Garden,431.78,3,online
T016092,MP03235,02-sty-2025,S04,Tools,189.59,2,card
T016093,MP03236,29-wrz-2024,S01,Paint,181.73,1,card
T016094,MP03237,24-lut-2023,S04,Flooring,175.37,1,online
T016095,MP03237,06-maj-2023,S03,Flooring,144.91,1,card
T016096,MP03237,12-maj-2023,S04,Flooring,117.93,1,online
T016097,MP03237,23-paź-2024,S04,Flooring,222.6,6,online
T016098,MP03238,24-gru-2024,S11,Tools,724.76,7,online
T016099,MP03238,28-gru-2024,S02,Plumbing,101.71,2,card
T016100,MP03239,26-sie-2024,S02,Garden,74.57,1,card
T016101,MP03239,27-sie-2024,S02,Garden,91.35,1,card
T016102,MP03240,15-cze-2022,S12,Flooring,339.6,3,mobile
T016103,MP03240,17-cze-2022,S12,Plumbing,544.57,6,card
T016104,MP03240,13-lip-2022,S12,Flooring,181.28,2,card
T016105,MP03240,16-sie-2022,S08,Flooring,328.58,5,card
T016106,MP03240,05-sty-2023,S12,Flooring,284.87,3,card
T016107,MP03240,06-lut-2023,S12,Flooring,1585.65,20,cash
T016108,MP03240,01-lip-2023,S12,Plumbing,329.77,2,card
T016109,MP03240,10-sty-2024,S12,Plumbing,577.76,7,card
T016110,MP03240,12-sty-2024,S12,Flooring,185.17,1,online
T016111,MP03240,08-maj-2024,S12,Flooring,184.79,1,card
T016112,MP03240,30-maj-2024,S07,Plumbing,1211.07,17,online
T016113,MP03240,09-lip-2024,S12,Flooring,375.27,7,card
T016114,MP03240,09-sty-2025,S12,Plumbing,644.3,6,cash
T016115,MP03241,17-lis-2022,S06,Lighting,107.45,2,cash
T016116,MP03241,25-paź-2023,S01,Plumbing,338.32,3,mobile
T016117,MP03241,02-lut-2024,S01,Paint,292.25,7,card
T016118,MP03241,21-mar-2024,S01,Plumbing,481.2,4,mobile
T016119,MP03241,15-gru-2024,S01,Paint,890.64,13,online
T016120,MP03242,15-wrz-2022,S11,Plumbing,123.9,1,online
T016121,MP03242,28-gru-2022,S07,Plumbing,142.35,1,card
T016122,MP03242,09-sty-2023,S07,Plumbing,100.22,1,card
T016123,MP03242,12-lip-2023,S07,Plumbing,215.84,3,cash
T016124,MP03242,05-sie-2023,S09,Plumbing,109.6,2,mobile
T016125,MP03242,17-lis-2023,S07,Plumbing,255.8,2,card
T016126,MP03242,19-kwi-2024,S05,Plumbing,566.54,8,mobile
T016127,MP03243,25-wrz-2024,S12,Electrical,533.05,15,mobile
T016128,MP03243,09-paź-2024,S02,Tools,402.78,3,cash
T016129,MP03243,23-lis-2024,S12,Tools,413.19,11,online
T016130,MP03243,24-lis-2024,S12,Paint,452.42,6,cash
T016131,MP03243,02-gru-2024,S12,Paint,194.97,4,mobile
T016132,MP03243,06-sty-2025,S12,Tools,885.89,15,online
T016133,MP03244,02-sie-2023,S01,Lighting,112.7,1,card
T016134,MP03244,22-paź-2023,S07,Building Materials,339.59,3,mobile
T016135,MP03244,19-sty-2024,S07,Lighting,354.21,3,cash
T016136,MP03244,28-cze-2024,S07,Lighting,205.27,1,card
T016137,MP03244,29-gru-2024,S07,Building Materials,302.26,2,card
T016138,MP03245,12-mar-2024,S11,Electrical,46.68,1,card
T016139,MP03245,13-mar-2024,S11,Electrical,26.63,1,card
T016140,MP03246,21-cze-2024,S12,Paint,51.25,1,card
T016141,MP03246,27-cze-2024,S12,Paint,132.99,4,online
T016142,MP03246,03-lip-2024,S12,Paint,12.02,1,online
T016143,MP03246,21-sie-2024,S12,Paint,50.61,1,card
T016144,MP03247,26-cze-2024,S07,Garden,112.08,1,card
T016145,MP03247,27-lip-2024,S07,Plumbing,152.74,1,card
T016146,MP03247,02-wrz-2024,S07,Garden,800.26,9,card
T016147,MP03247,23-paź-2024,S03,Plumbing,328.86,2,cash
T016148,MP03247,21-gru-2024,S07,Plumbing,308.08,6,online
T016149,MP03248,10-maj-2022,S09,Electrical,421.43,3,online
T016150,MP03248,15-maj-2023,S09,Electrical,303.11,3,card
T016151,MP03248,07-lip-2023,S09,Tools,282.2,6,online
T016152,MP03248,22-kwi-2024,S09,Tools,116.45,2,card
T016153,MP03248,28-lis-2024,S09,Electrical,317.77,3,card
T016154,MP03249,16-cze-2022,S01,Garden,231.92,3,online
T016155,MP03249,27-paź-2024,S01,Garden,142.74,1,card
T016156,MP03250,07-lis-2024,S04,Electrical,35.0,1,card
T016157,MP03251,13-mar-2023,S02,Flooring,245.13,3,card
T016158,MP03251,29-maj-2023,S02,Paint,320.45,2,online
T016159,MP03251,27-cze-2023,S02,Flooring,419.48,2,card
T016160,MP03251,16-sty-2024,S02,Electrical,48.27,1,cash
T016161,MP03251,24-sty-2024,S02,Electrical,195.51,1,cash
T016162,MP03251,05-cze-2024,S02,Paint,202.22,2,card
T016163,MP03251,02-lip-2024,S04,Electrical,399.47,3,mobile
T016164,MP03251,30-lip-2024,S02,Paint,155.3,1,card
T016165,MP03251,06-lis-2024,S02,Electrical,191.72,1,card
T016166,MP03252,06-maj-2024,S10,Flooring,138.68,2,card
T016167,MP03252,31-maj-2024,S06,Flooring,58.35,1,online
T016168,MP03252,01-lip-2024,S10,Flooring,273.06,1,card
T016169,MP03252,13-lip-2024,S10,Flooring,39.27,1,card
T016170,MP03252,23-sie-2024,S10,Flooring,43.97,1,online
T016171,MP03252,27-paź-2024,S10,Flooring,210.08,1,card
T016172,MP03253,14-sie-2022,S07,Paint,653.24,7,mobile
T016173,MP03253,12-lut-2023,S07,Plumbing,1200.14,12,card
T016174,MP03253,12-kwi-2023,S06,Paint,649.52,15,online
T016175,MP03253,18-cze-2023,S12,Tools,927.28,18,card
T016176,MP03253,03-kwi-2024,S07,Plumbing,295.97,2,cash
T016177,MP03253,12-cze-2024,S06,Plumbing,273.2,2,card
T016178,MP03253,07-lip-2024,S05,Paint,884.83,13,card
T016179,MP03253,04-sie-2024,S07,Paint,108.56,1,mobile
T016180,MP03253,12-sie-2024,S07,Paint,1010.57,20,cash
T016181,MP03253,12-sty-2025,S04,Building Materials,226.42,3,online
T016182,MP03254,21-mar-2023,S06,Paint,348.28,5,card
T016183,MP03254,23-lis-2024,S10,Flooring,412.65,4,online
T016184,MP03255,13-gru-2022,S12,Lighting,280.68,2,mobile
T016185,MP03255,03-wrz-2023,S12,Lighting,588.95,4,card
T016186,MP03255,02-gru-2023,S12,Building Materials,758.94,7,card
T016187,MP03255,23-gru-2023,S12,Plumbing,128.48,1,online
T016188,MP03255,03-sty-2025,S01,Plumbing,215.24,6,online
T016189,MP03256,09-lis-2023,S01,Flooring,487.4,4,card
T016190,MP03256,05-lip-2024,S01,Garden,1205.82,15,online
T016191,MP03256,26-lip-2024,S08,Plumbing,119.76,1,online
T016192,MP03256,12-paź-2024,S01,Flooring,423.92,3,card
T016193,MP03256,31-gru-2024,S01,Garden,288.23,6,online
T016194,MP03257,28-cze-2023,S12,Garden,307.89,2,online
T016195,MP03257,11-wrz-2023,S12,Garden,156.39,3,card
T016196,MP03257,24-wrz-2023,S12,Garden,147.18,1,online
T016197,MP03257,05-paź-2024,S12,Garden,436.11,5,online
T016198,MP03258,24-wrz-2022,S01,Lighting,269.29,5,mobile
T016199,MP03258,03-cze-2023,S01,Lighting,466.14,3,online
T016200,MP03258,31-sty-2024,S10,Lighting,133.98,2,card
T016201,MP03258,04-lis-2024,S01,Lighting,293.96,2,card
T016202,MP03259,30-wrz-2023,S03,Paint,26.64,1,card
T016203,MP03259,01-lis-2023,S03,Paint,621.44,12,mobile
T016204,MP03259,01-sty-2024,S03,Plumbing,496.72,5,card
T016205,MP03259,21-sty-2024,S03,Plumbing,163.78,2,online
T016206,MP03259,01-lut-2024,S06,Plumbing,420.7,2,online
T016207,MP03259,11-maj-2024,S03,Plumbing,285.36,3,cash
T016208,MP03259,21-wrz-2024,S03,Paint,235.14,2,cash
T016209,MP03259,22-lis-2024,S03,Paint,625.64,6,card
T016210,MP03259,17-gru-2024,S03,Plumbing,763.88,12,card
T016211,MP03260,15-cze-2023,S07,Tools,149.83,2,mobile
T016212,MP03260,17-lip-2023,S12,Tools,222.18,2,card
T016213,MP03260,17-sie-2023,S07,Tools,74.98,1,card
T016214,MP03260,29-paź-2023,S07,Tools,282.3,3,mobile
T016215,MP03260,06-sty-2024,S07,Plumbing,377.83,2,online
T016216,MP03260,30-gru-2024,S07,Tools,597.58,4,cash
T016217,MP03261,17-cze-2023,S03,Lighting,592.69,9,mobile
T016218,MP03261,20-lip-2023,S03,Building Materials,85.63,1,card
T016219,MP03261,08-wrz-2023,S03,Lighting,678.18,5,cash
T016220,MP03261,09-paź-2023,S03,Lighting,457.42,3,cash
T016221,MP03261,05-lis-2023,S03,Lighting,560.96,5,online
T016222,MP03261,30-gru-2023,S03,Paint,374.61,2,online
T016223,MP03261,08-lut-2024,S03,Paint,438.5,10,online
T016224,MP03261,20-kwi-2024,S03,Paint,845.67,13,online
T016225,MP03261,14-cze-2024,S03,Paint,216.24,3,online
T016226,MP03261,11-sie-2024,S03,Flooring,911.98,7,mobile
T016227,MP03261,26-sie-2024,S04,Building Materials,211.99,1,card
T016228,MP03261,20-paź-2024,S12,Building Materials,476.34,6,mobile
T016229,MP03261,07-sty-2025,S09,Lighting,350.64,3,online
T016230,MP03262,12-lip-2023,S07,Paint,243.95,3,mobile
T016231,MP03262,13-lip-2023,S07,Paint,438.64,8,online
T016232,MP03262,15-paź-2023,S07,Lighting,109.86,1,cash
T016233,MP03262,23-gru-2023,S07,Paint,395.15,4,card
T016234,MP03262,06-gru-2024,S11,Lighting,154.76,1,card
T016235,MP03263,10-maj-2024,S09,Paint,35.48,1,card
T016236,MP03263,17-maj-2024,S09,Paint,81.59,2,card
T016237,MP03264,18-wrz-2024,S10,Electrical,310.41,4,card
T016238,MP03264,21-wrz-2024,S10,Electrical,120.94,1,card
T016239,MP03264,03-paź-2024,S05,Electrical,115.73,1,online
T016240,MP03264,04-paź-2024,S05,Building Materials,130.67,1,online
T016241,MP03264,22-paź-2024,S10,Building Materials,55.01,1,online
T016242,MP03265,05-paź-2023,S01,Paint,141.57,2,mobile
T016243,MP03265,18-lis-2023,S01,Paint,207.42,1,card
T016244,MP03265,29-lut-2024,S01,Paint,131.71,3,card
T016245,MP03265,10-mar-2024,S01,Paint,116.85,1,mobile
T016246,MP03265,22-sie-2024,S10,Paint,103.61,1,card
T016247,MP03265,17-paź-2024,S01,Paint,46.85,1,card
T016248,MP03266,15-sty-2024,S02,Garden,236.35,3,cash
T016249,MP03266,18-sty-2024,S02,Garden,242.82,2,cash
T016250,MP03266,11-mar-2024,S02,Building Materials,326.32,3,online
T016251,MP03266,15-gru-2024,S02,Garden,439.96,12,mobile
T016252,MP03267,04-kwi-2024,S01,Tools,181.46,5,mobile
T016253,MP03267,17-kwi-2024,S01,Tools,241.64,3,online
T016254,MP03267,24-kwi-2024,S01,Tools,20.2,1,card
T016255,MP03267,26-lis-2024,S01,Electrical,117.48,3,card
T016256,MP03268,31-sty-2024,S05,Plumbing,45.18,1,card
T016257,MP03268,01-lut-2024,S08,Plumbing,299.01,3,mobile
T016258,MP03269,05-wrz-2022,S01,Electrical,150.06,1,card
T016259,MP03269,15-paź-2022,S01,Electrical,154.85,2,mobile
T016260,MP03269,20-paź-2022,S01,Electrical,435.01,12,card
T016261,MP03269,27-gru-2022,S01,Electrical,387.39,3,online
T016262,MP03269,01-kwi-2023,S01,Electrical,192.74,2,online
T016263,MP03269,08-sty-2025,S12,Electrical,250.49,1,mobile
T016264,MP03270,13-gru-2024,S03,Electrical,52.93,1,online
T016265,MP03270,13-gru-2024,S03,Electrical,17.07,1,online
T016266,MP03271,06-sie-2022,S11,Lighting,269.22,1,card
T016267,MP03271,10-paź-2022,S11,Flooring,142.12,1,cash
T016268,MP03271,03-mar-2023,S11,Flooring,322.05,3,online
T016269,MP03271,27-maj-2023,S11,Plumbing,253.43,3,online
T016270,MP03271,17-cze-2023,S11,Plumbing,128.78,1,card
T016271,MP03271,16-sie-2023,S03,Flooring,61.92,1,online
T016272,MP03271,22-maj-2024,S11,Plumbing,215.22,4,mobile
T016273,MP03271,23-maj-2024,S11,Plumbing,196.24,3,card
T016274,MP03271,05-paź-2024,S11,Plumbing,36.32,1,card
T016275,MP03271,21-gru-2024,S11,Plumbing,381.16,2,mobile
T016276,MP03272,25-lip-2023,S12,Lighting,35.0,1,card
T016277,MP03273,09-sty-2024,S10,Garden,27.46,1,cash
T016278,MP03273,28-paź-2024,S02,Garden,181.05,2,card
T016279,MP03274,22-lip-2023,S01,Building Materials,341.43,2,mobile
T016280,MP03274,01-paź-2023,S01,Tools,740.44,7,card
T016281,MP03274,11-lut-2024,S01,Tools,356.93,3,cash
T016282,MP03274,01-mar-2024,S09,Building Materials,973.87,15,online
T016283,MP03274,02-mar-2024,S08,Building Materials,261.83,4,online
T016284,MP03274,26-gru-2024,S01,Flooring,369.42,6,card
T016285,MP03275,10-gru-2022,S06,Electrical,705.41,5,cash
T016286,MP03275,15-kwi-2023,S06,Electrical,516.68,5,mobile
T016287,MP03275,23-cze-2023,S06,Electrical,93.5,2,card
T016288,MP03275,09-wrz-2024,S06,Lighting,83.3,1,card
T016289,MP03275,31-gru-2024,S06,Electrical,44.47,1,cash
T016290,MP03276,18-paź-2024,S01,Flooring,140.25,1,card
T016291,MP03276,23-paź-2024,S01,Flooring,171.0,1,online
T016292,MP03276,27-lis-2024,S05,Garden,456.03,4,online
T016293,MP03276,13-gru-2024,S01,Flooring,71.03,1,online
T016294,MP03276,01-sty-2025,S01,Garden,5.83,1,online
T016295,MP03277,06-wrz-2023,S03,Flooring,230.03,1,online
T016296,MP03277,17-maj-2024,S03,Lighting,399.6,2,card
T016297,MP03277,29-sie-2024,S03,Flooring,425.23,8,card
T016298,MP03277,05-wrz-2024,S10,Lighting,755.14,7,cash
T016299,MP03277,09-sty-2025,S03,Lighting,272.22,3,card
T016300,MP03278,19-paź-2022,S04,Plumbing,98.95,1,card
T016301,MP03278,06-lut-2023,S11,Plumbing,4.33,1,card
T016302,MP03278,28-lis-2023,S04,Plumbing,391.16,2,card
T016303,MP03278,07-cze-2024,S04,Plumbing,167.63,1,card
T016304,MP03278,16-lis-2024,S04,Plumbing,121.34,2,card
T016305,MP03279,24-gru-2024,S12,Flooring,35.0,1,mobile
T016306,MP03280,09-kwi-2024,S07,Tools,114.69,1,mobile
T016307,MP03280,21-kwi-2024,S03,Tools,171.33,3,card
T016308,MP03280,22-kwi-2024,S07,Tools,225.99,3,cash
T016309,MP03280,16-maj-2024,S07,Tools,104.8,1,mobile
T016310,MP03281,25-lip-2023,S02,Garden,35.0,1,card
T016311,MP03282,19-maj-2024,S07,Tools,299.2,2,card
T016312,MP03282,10-cze-2024,S07,Tools,345.57,2,card
T016313,MP03282,08-wrz-2024,S07,Tools,188.11,1,mobile
T016314,MP03282,21-wrz-2024,S07,Tools,94.6,1,card
T016315,MP03282,29-wrz-2024,S07,Tools,384.51,10,mobile
T016316,MP03282,06-lis-2024,S07,Tools,195.83,2,online
T016317,MP03282,25-lis-2024,S05,Tools,723.71,18,mobile
T016318,MP03283,28-lis-2024,S12,Lighting,91.95,1,mobile
T016319,MP03283,29-lis-2024,S12,Lighting,12.35,1,mobile
T016320,MP03284,26-sie-2022,S01,Plumbing,392.83,2,online
T016321,MP03284,31-paź-2022,S09,Plumbing,983.21,20,online
T016322,MP03284,17-gru-2022,S01,Plumbing,611.79,8,card
T016323,MP03284,13-mar-2023,S01,Electrical,282.74,4,card
T016324,MP03284,02-maj-2023,S01,Lighting,109.37,1,card
T016325,MP03284,03-paź-2023,S05,Plumbing,493.93,12,card
T016326,MP03284,10-paź-2023,S10,Plumbing,435.89,3,online
T016327,MP03284,13-paź-2023,S01,Plumbing,213.89,1,mobile
T016328,MP03284,17-sty-2024,S01,Lighting,340.38,2,card
T016329,MP03284,07-maj-2024,S01,Electrical,413.21,3,online
T016330,MP03284,29-cze-2024,S01,Lighting,55.48,1,card
T016331,MP03284,22-gru-2024,S01,Electrical,64.87,1,mobile
T016332,MP03285,29-kwi-2023,S04,Tools,32.13,1,online
T016333,MP03285,25-lip-2023,S10,Tools,37.87,1,card
T016334,MP03286,13-cze-2023,S02,Building Materials,48.44,1,cash
T016335,MP03286,28-cze-2023,S02,Building Materials,14.96,1,card
T016336,MP03286,25-gru-2023,S09,Building Materials,14.86,1,cash
T016337,MP03286,10-mar-2024,S02,Building Materials,19.79,1,card
T016338,MP03286,13-sie-2024,S06,Building Materials,12.34,1,online
T016339,MP03286,02-gru-2024,S02,Building Materials,99.61,1,card
T016340,MP03287,25-cze-2022,S01,Tools,431.82,3,card
T016341,MP03287,12-lip-2022,S01,Flooring,115.94,1,card
T016342,MP03287,25-wrz-2023,S01,Flooring,230.57,3,card
T016343,MP03287,07-lis-2024,S03,Tools,186.71,1,card
T016344,MP03288,28-wrz-2022,S11,Plumbing,220.22,2,card
T016345,MP03288,08-gru-2022,S11,Paint,207.76,1,mobile
T016346,MP03288,12-gru-2022,S11,Building Materials,83.05,1,online
T016347,MP03288,15-lut-2023,S11,Plumbing,187.3,3,online
T016348,MP03288,20-cze-2023,S11,Paint,253.72,2,mobile
T016349,MP03288,23-lip-2023,S11,Plumbing,133.69,1,online
T016350,MP03288,10-maj-2024,S11,Building Materials,961.52,8,online
T016351,MP03288,29-maj-2024,S11,Building Materials,323.54,2,mobile
T016352,MP03288,01-paź-2024,S11,Building Materials,362.28,2,mobile
T016353,MP03288,29-paź-2024,S11,Paint,261.26,8,mobile
T016354,MP03288,26-gru-2024,S11,Building Materials,224.09,3,online
T016355,MP03289,16-sie-2022,S01,Paint,301.61,2,card
T016356,MP03289,29-lis-2022,S01,Flooring,271.79,3,cash
T016357,MP03289,10-sty-2023,S01,Building Materials,198.05,5,online
T016358,MP03289,17-mar-2023,S12,Building Materials,1335.85,20,card
T016359,MP03289,04-kwi-2023,S01,Building Materials,240.27,1,online
T016360,MP03289,17-maj-2023,S11,Flooring,102.81,1,online
T016361,MP03289,02-wrz-2023,S01,Flooring,300.49,5,card
T016362,MP03289,01-gru-2023,S01,Paint,642.47,4,card
T016363,MP03289,18-gru-2023,S01,Paint,544.76,8,card
T016364,MP03289,05-sty-2024,S01,Paint,448.69,5,cash
T016365,MP03289,07-sty-2024,S01,Flooring,392.26,3,online
T016366,MP03289,24-mar-2024,S01,Flooring,694.83,7,cash
T016367,MP03289,26-mar-2024,S01,Building Materials,1021.23,9,online
T016368,MP03289,17-cze-2024,S01,Garden,453.08,6,online
T016369,MP03289,15-lip-2024,S01,Garden,869.33,13,online
T016370,MP03289,14-sty-2025,S01,Building Materials,521.21,4,online
T016371,MP03290,25-lip-2023,S09,Building Materials,35.0,1,cash
T016372,MP03291,17-sie-2023,S01,Flooring,223.52,1,card
T016373,MP03291,01-lip-2024,S01,Electrical,574.86,13,online
T016374,MP03291,10-wrz-2024,S01,Electrical,30.17,1,online
T016375,MP03291,07-gru-2024,S01,Flooring,265.94,2,online
T016376,MP03292,30-cze-2023,S06,Garden,247.79,1,card
T016377,MP03292,03-lip-2023,S06,Garden,182.72,3,card
T016378,MP03292,23-paź-2023,S06,Building Materials,1164.48,20,online
T016379,MP03292,20-gru-2023,S06,Building Materials,341.05,5,cash
T016380,MP03292,04-kwi-2024,S06,Garden,417.03,3,cash
T016381,MP03292,07-maj-2024,S06,Garden,589.87,5,online
T016382,MP03292,09-cze-2024,S02,Electrical,571.15,4,card
T016383,MP03292,25-cze-2024,S06,Plumbing,13.27,1,cash
T016384,MP03292,03-lip-2024,S08,Electrical,693.31,12,card
T016385,MP03292,24-lip-2024,S06,Building Materials,446.1,4,card
T016386,MP03292,27-lip-2024,S03,Plumbing,542.13,7,online
T016387,MP03292,13-sie-2024,S06,Garden,327.39,3,online
T016388,MP03292,07-sty-2025,S06,Electrical,188.35,3,card
T016389,MP03293,19-paź-2022,S05,Building Materials,138.29,4,card
T016390,MP03293,08-sty-2023,S06,Building Materials,142.17,1,card
T016391,MP03293,11-kwi-2023,S06,Building Materials,43.73,1,cash
T016392,MP03293,21-kwi-2023,S06,Building Materials,109.43,1,online
